index	name	abbreviation	color	volume_mm3
1000	left Parapyramidal nucleus, superficial part	PPYs-L	FFB2D7	0.0
1001	left Vestibular nuclei	VNC-L	FCB1D9	0.0
1002	left Lateral vestibular nucleus	LAV-L	FEB3D7	0.1435156318166264
1003	left Medial vestibular nucleus	MV-L	FFB0D7	0.909296918189284
1004	left Spinal vestibular nucleus	SPIV-L	FEB1D9	0.37425001777592115
1005	left Superior vestibular nucleus	SUV-L	FDB3D6	0.17712500841298606
1006	left Nucleus x	x-L	FFB0D9	0.02851562635441951
1007	left Hypoglossal nucleus	XII-L	FEB1D7	0.1416406317275687
1008	left Nucleus y	y-L	FDB2D7	0.01170312555586861
1009	left Interstitial nucleus of the vestibular nerve	INV-L	FFB3D9	0.0
1010	left Medulla, behavioral state related	MY-sat-L	FFC6E1	0.0
1011	left Nucleus raphe magnus	RM-L	FFC5E2	0.053843752557440894
1012	left Nucleus raphe pallidus	RPA-L	FFC6E2	0.03032812644050864
1013	left Nucleus raphe obscurus	RO-L	FEC6E2	0.016656250791129423
1014	left Cerebellum	CB-L	F0F080	0.4115312695466855
1015	left Cerebellar cortex	CBX-L	F0EF80	0.0
1016	left Cerebellar cortex, molecular layer	CBXmo-L	FFFA8E	0.0
1017	left Cerebellar cortex, Purkinje layer	CBXpu-L	FFF98F	0.0
1018	left Cerebellar cortex, granular layer	CBXgr-L	EBE753	0.0
1019	left Vermal regions	VERM-L	FFFA91	0.0
1020	left Lingula (I)	LING-L	FEFA91	0.059890627844652045
1021	left Lingula (I), molecular layer	LINGmo-L	FFFC91	0.0
1022	left Lingula (I), Purkinje layer	LINGpu-L	FEFC90	0.0
1023	left Lingula (I), granular layer	LINGgr-L	EBE553	0.0
1024	left Central lobule	CENT-L	FDFB91	0.0
1025	left Lobule II	CENT2-L	FDFA91	0.6628437814833887
1026	left Lobule II, molecular layer	CENT2mo-L	FEF98F	0.0
1027	left Lobule II, Purkinje layer	CENT2pu-L	FEF891	0.0
1028	left Lobule II, granular layer	CENT2gr-L	EBE654	0.0
1029	left Lobule III	CENT3-L	FFFC8E	1.3646094398154673
1030	left Lobule III, molecular layer	CENT3mo-L	FDF98F	0.0
1031	left Lobule III, Purkinje layer	CENT3pu-L	FFFC90	0.0
1032	left Lobule III, granular layer	CENT3gr-L	ECE654	0.0
1033	left Culmen	CUL-L	FEFB8F	0.0
1034	left Lobule IV	CUL4-L	FFF991	0.0
1035	left Lobule IV, molecular layer	CUL4mo-L	FDFA90	0.0
1036	left Lobule IV, Purkinje layer	CUL4pu-L	FDFB8E	0.0
1037	left Lobule IV, granular layer	CUL4gr-L	ECE754	0.0
1038	left Lobule V	CUL5-L	FEFA8F	0.0
1039	left Lobule V, molecular layer	CUL5mo-L	FEFC8D	0.0
1040	left Lobule V, Purkinje layer	CUL5pu-L	FFF890	0.0
1041	left Lobule V, granular layer	CUL5gr-L	EBE554	0.0
1042	left Lobules IV-V	CUL4, 5-L	FCFB90	3.3536876592916087
1043	left Lobules IV-V, molecular layer	CUL4, 5mo-L	FEFB91	0.0
1044	left Lobules IV-V, Purkinje layer	CUL4, 5pu-L	FCFA90	0.0
1045	left Lobules IV-V, granular layer	CUL4, 5gr-L	EBE754	0.0
1046	left Declive (VI)	DEC-L	FEFA90	1.6612188289036567
1047	left Declive (VI), molecular layer	DECmo-L	FFFB8F	0.0
1048	left Declive (VI), Purkinje layer	DECpu-L	FCFB91	0.0
1049	left Declive (VI), granular layer	DECgr-L	ECE553	0.0
1050	left Folium-tuber vermis (VII)	FOTU-L	FDFB90	0.52564064996659
1051	left Folium-tuber vermis (VII), molecular layer	FOTUmo-L	FDF991	0.0
1052	left Folium-tuber vermis (VII), Purkinje layer	FOTUpu-L	FDFA8F	0.0
1053	left Folium-tuber vermis (VII), granular layer	FOTUgr-L	EAE753	0.0
1054	left Pyramus (VIII)	PYR-L	FBFC91	0.6211719045040809
1055	left Pyramus (VIII), molecular layer	PYRmo-L	FFFB8D	0.0
1056	left Pyramus (VIII), Purkinje layer	PYRpu-L	FEFB90	0.0
1057	left Pyramus (VIII), granular layer	PYRgr-L	ECE752	0.0
1058	left Uvula (IX)	UVU-L	FFFA8F	1.0905156767967128
1059	left Uvula (IX), molecular layer	UVUmo-L	FDFC90	0.0
1060	left Uvula (IX), Purkinje layer	UVUpu-L	FEFC8F	0.0
1061	left Uvula (IX), granular layer	UVUgr-L	EBE652	0.0
1062	left Nodulus (X)	NOD-L	FDFC8F	0.7556406608910038
1063	left Nodulus (X), molecular layer	NODmo-L	FCFA8F	0.0
1064	left Nodulus (X), Purkinje layer	NODpu-L	FFFA90	0.0
1065	left Nodulus (X), granular layer	NODgr-L	ECE653	0.0
1066	left Hemispheric regions	HEM-L	FEF990	0.0
1067	left Simple lobule	SIM-L	FDFB8F	2.846812635216338
1068	left Simple lobule, molecular layer	SIMmo-L	FEFB8E	0.0
1069	left Simple lobule, Purkinje layer	SIMpu-L	FEFC8E	0.0
1070	left Simple lobule, granular layer	SIMgr-L	EAE654	0.0
1071	left Ansiform lobule	AN-L	FCFC91	0.0
1072	left Crus 1	ANcr1-L	FCFC90	2.848609510301685
1073	left Crus 1, molecular layer	ANcr1mo-L	FDFC8E	0.0
1074	left Crus 1, Purkinje layer	ANcr1pu-L	FFFB91	0.0
1075	left Crus 1, granular layer	ANcr1gr-L	ECE753	0.0
1076	left Crus 2	ANcr2-L	FCFA91	2.556171996411649
1077	left Crus 2, molecular layer	ANcr2mo-L	FEFA8E	0.0
1078	left Crus 2, Purkinje layer	ANcr2pu-L	FCFC8F	0.0
1079	left Crus 2, granular layer	ANcr2gr-L	EBE653	0.0
1080	left Paramedian lobule	PRM-L	FFFB8E	2.441015740942021
1081	left Paramedian lobule, molecular layer	PRMmo-L	FEFC91	0.0
1082	left Paramedian lobule, Purkinje layer	PRMpu-L	FDF990	0.0
1083	left Paramedian lobule, granular layer	PRMgr-L	ECE554	0.0
1084	left Copula pyramidis	COPY-L	FFF990	1.2537813095514139
1085	left Copula pyramidis, molecular layer	COPYmo-L	FDFA8E	0.0
1086	left Copula pyramidis, Purkinje layer	COPYpu-L	FCFB8F	0.0
1087	left Copula pyramidis, granular layer	COPYgr-L	EAE754	0.0
1088	left Paraflocculus	PFL-L	FFFC8D	2.8620938859421585
1089	left Paraflocculus, molecular layer	PFLmo-L	FFFB90	0.0
1090	left Paraflocculus, Purkinje layer	PFLpu-L	FFFC8F	0.0
1091	left Paraflocculus, granular layer	PFLgr-L	ECE652	0.0
1092	left Flocculus	FL-L	FEF991	0.6675625317075173
1093	left Flocculus, molecular layer	FLmo-L	FDFC91	0.0
1094	left Flocculus, Purkinje layer	FLpu-L	FFF891	0.0
1095	left Flocculus, granular layer	FLgr-L	EBE752	0.0
1096	left Cerebellar nuclei	CBN-L	F0F07F	0.0
1097	left Fastigial nucleus	FN-L	FFFCBC	0.25065626190553303
1098	left Interposed nucleus	IP-L	FFFDBC	0.430734395458785
1099	left Dentate nucleus	DN-L	FFFDBB	0.16800000797957182
1100	left Vestibulocerebellar nucleus	VeCB-L	FEFDBC	0.04265625202606316
1101	left fiber tracts	fiber tracts-L	CAC7CB	0.7765156618825131
1102	left cranial nerves	cm-L	C8CAC9	0.0
1103	left terminal nerve	tn-L	C7CCC9	0.0
1104	left vomeronasal nerve	von-L	CAC8C9	0.006796875322834239
1105	left olfactory nerve	In-L	CCCBC7	0.0
1106	left olfactory nerve layer of main olfactory bulb	onl-L	C7CBCA	2.0662032231393823
1107	left lateral olfactory tract, general	lotg-L	CCCCCB	0.0
1108	left lateral olfactory tract, body	lot-L	CAC8C7	0.4523281464844331
1109	left dorsal limb	lotd-L	CACAC9	0.07846875372706563
1110	left accessory olfactory tract	aolt-L	C9CAC7	0.0
1111	left anterior commissure, olfactory limb	aco-L	CBCBC7	0.3795468930275092
1112	left optic nerve	IIn-L	CBCCC7	0.035468751684675226
1113	left accessory optic tract	aot-L	C9C8CB	0.0
1114	left brachium of the superior colliculus	bsc-L	C7CBCB	0.09945312972376996
1115	left superior colliculus commissure	csc-L	C9CBCB	0.013265625630083377
1116	left optic chiasm	och-L	CBCACC	0.1520625072225812
1117	left optic tract	opt-L	CACCCB	0.34960939160555426
1118	left tectothalamic pathway	ttp-L	C9CACC	0.0
1119	left oculomotor nerve	IIIn-L	C7CCCC	0.004078125193700544
1120	left medial longitudinal fascicle	mlf-L	CBCBCC	0.07340625348660978
1121	left posterior commissure	pc-L	CCCACA	0.025453126208958565
1122	left trochlear nerve	IVn-L	C8C9C8	0.003468750164756784
1123	left trochlear nerve decussation	IVd-L	C9CCCA	0.0
1124	left abducens nerve	VIn-L	CBCACB	0.0
1125	left trigeminal nerve	Vn-L	CBC7CB	0.0
1126	left motor root of the trigeminal nerve	moV-L	CCCBCA	0.02985937641824421
1127	left sensory root of the trigeminal nerve	sV-L	CACACB	0.3473906415001693
1128	left midbrain tract of the trigeminal nerve	mtV-L	C8C8CA	0.0
1129	left spinal tract of the trigeminal nerve	sptV-L	C8CACA	0.8136094136443717
1130	left facial nerve	VIIn-L	CCCCC7	0.03942187687243859
1131	left intermediate nerve	iVIIn-L	C9C8C9	0.0
1132	left genu of the facial nerve	gVIIn-L	C9CCC7	0.014406250684260158
1133	left vestibulocochlear nerve	VIIIn-L	C9C7CA	0.0
1134	left efferent cochleovestibular bundle	cvb-L	C8CBC8	0.0
1135	left vestibular nerve	vVIIIn-L	C9CACB	0.1251250059431186
1136	left cochlear nerve	cVIIIn-L	CAC9C8	0.0
1137	left trapezoid body	tb-L	CCC7CB	0.14962500710680615
1138	left intermediate acoustic stria	ias-L	CBC7C8	0.0
1139	left dorsal acoustic stria	das-L	CCCBC8	0.006031250286469003
1140	left lateral lemniscus	ll-L	C9C9CB	0.4167031447923364
1141	left inferior colliculus commissure	cic-L	CBC9C9	0.008953125425250619
1142	left brachium of the inferior colliculus	bic-L	C9C8C8	0.1247343809245649
1143	left glossopharyngeal nerve	IXn-L	CCC8C9	0.0
1144	left vagus nerve	Xn-L	C7C9CB	0.0
1145	left solitary tract	ts-L	C8CAC7	0.004687500222644303
1146	left accessory spinal nerve	XIn-L	CAC8CC	0.0
1147	left hypoglossal nerve	XIIn-L	C9CCC8	0.0
1148	left ventral roots	vrt-L	CAC7C9	0.0
1149	left dorsal roots	drt-L	CAC8CA	0.0
1150	left cervicothalamic tract	cett-L	CCC7CA	0.0
1151	left dorsolateral fascicle	dl-L	C8CCCB	0.0
1152	left dorsal commissure of the spinal cord	dcm-L	CBCCC8	0.0
1153	left ventral commissure of the spinal cord	vc-L	CBC8C9	0.0
1154	left fasciculus proprius	fpr-L	CCC9C9	0.0
1155	left dorsal column	dc-L	CCC8CB	0.0
1156	left cuneate fascicle	cuf-L	CAC9CC	0.011187500531377736
1157	left gracile fascicle	grf-L	CAC8C8	0.0
1158	left internal arcuate fibers	iaf-L	CBC9CA	0.0
1159	left medial lemniscus	ml-L	CACCC8	0.3323750157869654
1160	left spinothalamic tract	sst-L	C9CBC8	0.0
1161	left lateral spinothalamic tract	sttl-L	CCCBCC	0.0
1162	left ventral spinothalamic tract	sttv-L	CBCAC9	0.0
1163	left spinocervical tract	scrt-L	C9CCCC	0.0
1164	left spino-olivary pathway	sop-L	CCC7C8	0.0
1165	left spinoreticular pathway	srp-L	CBCCC9	0.0
1166	left spinovestibular pathway	svp-L	C9CBCC	0.0
1167	left spinotectal pathway	stp-L	C9CCCB	0.0
1168	left spinohypothalamic pathway	shp-L	CCCBC9	0.0
1169	left spinotelenchephalic pathway	step-L	C7CCC8	0.0
1170	left hypothalamohypophysial tract	hht-L	C8CBCB	0.0
1171	left cerebellum related fiber tracts	cbf-L	C9CAC8	0.0
1172	left cerebellar commissure	cbc-L	CBC8CA	0.03443750163569348
1173	left cerebellar peduncles	cbp-L	CAC8CB	0.0
1174	left superior cerebelar peduncles	scp-L	CBC9CB	0.21914063540862116
1175	left superior cerebellar peduncle decussation	dscp-L	CCC7CC	0.022609376073887688
1176	left spinocerebellar tract	sct-L	CCCACC	0.0
1177	left uncinate fascicle	uf-L	CBC9C8	0.04239062701344665
1178	left ventral spinocerebellar tract	sctv-L	CBC7CC	0.14248438176764466
1179	left middle cerebellar peduncle	mcp-L	CCCCCA	0.54659377596181
1180	left inferior cerebellar peduncle	icp-L	C9C9C8	0.36185939218739804
1181	left dorsal spinocerebellar tract	sctd-L	C9CACA	0.0732812534806726
1182	left cuneocerebellar tract	cct-L	C8CCCC	0.0
1183	left juxtarestiform body	jrb-L	C9CBC9	0.0
1184	left bulbocerebellar tract	bct-L	C9C9C7	0.0
1185	left olivocerebellar tract	oct-L	CAC9CB	0.0
1186	left reticulocerebellar tract	rct-L	C9CBCA	0.0
1187	left trigeminocerebellar tract	tct-L	CACCC9	0.0
1188	left arbor vitae	arb-L	CBC9CC	3.4554532891252165
1189	left supra-callosal cerebral white matter	scwm-L	C9C9CA	0.5339219003599283
1190	left lateral forebrain bundle system	lfbs-L	C7CCCA	0.0
1191	left corpus callosum	cc-L	C7C9CA	0.0
1192	left corpus callosum, anterior forceps	fa-L	CAC7CC	0.4271250202873489
1193	left external capsule	ec-L	C8CBCC	0.43901564585212327
1194	left corpus callosum, extreme capsule	ee-L	C9C8CA	0.04671875221902155
1195	left genu of corpus callosum	ccg-L	CCC7C9	0.4136562696476176
1196	left corpus callosum, posterior forceps	fp-L	C8C9CA	0.6814844073687709
1197	left corpus callosum, rostrum	ccr-L	CBC8C7	0.0
1198	left corpus callosum, body	ccb-L	C9C7C9	1.5173906970721873
1199	left corpus callosum, splenium	ccs-L	C7CACC	0.3721406426757312
1200	left corticospinal tract	cst-L	C8C7CC	0.042000001994892955
1201	left internal capsule	int-L	CCCCCC	1.0499687998708396
1202	left cerebal peduncle	cpd-L	CCCAC7	0.4409843959456339
1203	left corticotectal tract	cte-L	C8CCC8	0.0
1204	left corticorubral tract	crt-L	C8C7CA	0.0
1205	left corticopontine tract	cpt-L	C7C8CB	0.0
1206	left corticobulbar tract	cbt-L	CBC7CA	0.0
1207	left pyramid	py-L	C7C9C9	0.2802031383089343
1208	left pyramidal decussation	pyd-L	C9C7CC	0.033265626580032404
1209	left corticospinal tract, crossed	cstc-L	C7CACB	0.0
1210	left corticospinal tract, uncrossed	cstu-L	CCC8C8	0.0
1211	left thalamus related	lfbst-L	C7CBCC	0.0
1212	left external medullary lamina of the thalamus	em-L	C7CACA	0.05500000261235982
1213	left internal medullary lamina of the thalamus	im-L	CACCCA	0.0
1214	left middle thalamic commissure	mtc-L	CACCCC	0.0
1215	left thalamic peduncles	tp-L	CCC9CA	0.0
1216	left optic radiation	or-L	CBC9C7	0.922203168802298
1217	left auditory radiation	ar-L	CCC8CA	0.20570313477037416
1218	left extrapyramidal fiber systems	eps-L	CACBC7	0.0
1219	left cerebral nuclei related	epsc-L	C8CACB	0.0
1220	left pallidothalamic pathway	pap-L	CBCBCA	0.0
1221	left nigrostriatal tract	nst-L	CCCACB	0.056062502662825864
1222	left nigrothalamic fibers	ntt-L	CBCCCA	0.0
1223	left pallidotegmental fascicle	ptf-L	CACBCC	0.0
1224	left striatonigral pathway	snp-L	C7CBC9	0.0
1225	left subthalamic fascicle	stf-L	CBCBC9	0.0
1226	left tectospinal pathway	tsp-L	C8CBC9	0.0
1227	left direct tectospinal pathway	tspd-L	CBC8C8	0.0
1228	left doral tegmental decussation	dtd-L	CACAC7	0.003390625161046046
1229	left crossed tectospinal pathway	tspc-L	C8C8CC	0.24970313686026202
1230	left rubrospinal tract	rust-L	C8C8CB	0.28523438854790584
1231	left ventral tegmental decussation	vtd-L	CACBC9	0.01821875086534419
1232	left rubroreticular tract	rrt-L	CACBCA	0.0
1233	left central tegmental bundle	ctb-L	CBCAC8	0.0
1234	left retriculospinal tract	rst-L	C8CAC8	0.0
1235	left retriculospinal tract, lateral part	rstl-L	CCC9CC	0.0
1236	left retriculospinal tract, medial part	rstm-L	CBCACA	0.0
1237	left vestibulospinal pathway	vsp-L	CCC8C7	0.0
1238	left medial forebrain bundle system	mfbs-L	CBCAC7	0.0
1239	left cerebrum related	mfbc-L	C9CBC7	0.0
1240	left amygdalar capsule	amc-L	C8C9CB	0.08350000396603718
1241	left ansa peduncularis	apd-L	C7CCCB	0.0
1242	left anterior commissure, temporal limb	act-L	C9C9C9	0.10601563003547199
1243	left cingulum bundle	cing-L	CACCC7	0.631234404982024
1244	left fornix system	fxs-L	CCC9C7	0.0
1245	left alveus	alv-L	C7C8CC	0.6995625332274358
1246	left dorsal fornix	df-L	CBC8CC	0.01842187587499211
1247	left fimbria	fi-L	CBC8CB	0.757250035967445
1248	left precommissural fornix, general	fxprg-L	CACBC8	0.0
1249	left precommissural fornix diagonal band	db-L	CCCCC8	0.0
1250	left postcommissural fornix	fxpo-L	C8C8C9	0.0
1251	left medial corticohypothalamic tract	mct-L	CCC8CC	0.004156250197411282
1252	left columns of the fornix	fx-L	C7C8CA	0.13428125637801713
1253	left hippocampal commissures	hc-L	C9C9CC	0.0
1254	left dorsal hippocampal commissure	dhc-L	C9CCC9	0.4759531476065604
1255	left ventral hippocampal commissure	vhc-L	C8C9C9	0.03262500154960435
1256	left perforant path	per-L	CBCBC8	0.0
1257	left angular path	ab-L	CAC7C8	0.0
1258	left longitudinal association bundle	lab-L	CBCCCC	0.0
1259	left stria terminalis	st-L	C8CBC7	0.1532812572804687
1260	left commissural branch of stria terminalis	stc-L	C7CAC8	0.017703125840853318
1261	left hypothalamus related	mfsbshy-L	C8CCC9	0.0
1262	left medial forebrain bundle	mfb-L	CBCCCB	0.024843751180014806
1263	left ventrolateral hypothalamic tract	vlt-L	CAC9C7	0.0
1264	left preoptic commissure	poc-L	CACACC	0.0
1265	left supraoptic commissures	sup-L	CCCAC9	0.013171875625630491
1266	left supraoptic commissures, anterior	supa-L	C9C8CC	0.0
1267	left supraoptic commissures, dorsal	supd-L	C8C9CC	0.0
1268	left supraoptic commissures, ventral	supv-L	CBC7C9	0.0
1269	left premammillary commissure	pmx-L	C7CBC8	0.0
1270	left supramammillary decussation	smd-L	CACACA	0.0
1271	left propriohypothalamic pathways	php-L	CCCCC9	0.0
1272	left propriohypothalamic pathways, dorsal	phpd-L	CAC9C9	0.0
1273	left propriohypothalamic pathways, lateral	phpl-L	C9CAC9	0.0
1274	left propriohypothalamic pathways, medial	phpm-L	CCC9CB	0.0
1275	left propriohypothalamic pathways, ventral	phpv-L	CACAC8	0.0
1276	left periventricular bundle of the hypothalamus	pvbh-L	CACBCB	0.0
1277	left mammillary related	mfbsma-L	CCCBCB	0.0
1278	left principal mammillary tract	pm-L	C8CBCA	0.0164843757829658
1279	left mammillothalamic tract	mtt-L	C7C9CC	0.06506250309030293
1280	left mammillotegmental tract	mtg-L	C8C8C8	0.03340625158671173
1281	left mammillary peduncle	mp-L	CCCAC8	0.01601562576070137
1282	left dorsal thalamus related	mfbst-L	CAC7CA	0.0
1283	left periventricular bundle of the thalamus	pvbt-L	C8CCCA	0.0
1284	left epithalamus related	mfbse-L	C8C7CB	0.0
1285	left stria medullaris	sm-L	CCC9C8	0.1348281314039923
1286	left fasciculus retroflexus	fr-L	C7CAC9	0.08323437895342067
1287	left habenular commissure	hbc-L	C8CCC7	0.023562501119158696
1288	left pineal stalk	PIS-L	C8CACC	0.0
1289	left midbrain related	mfbsm-L	CBCBCB	0.0
1290	left dorsal longitudinal fascicle	dlf-L	CAC9CA	0.0
1291	left dorsal tegmental tract	dtt-L	C9C7CB	0.0
1292	left ventricular systems	VS-L	AAA8AA	0.0
1293	left lateral ventricle	VL-L	A8AAAA	1.062171925450457
1294	left rhinocele	RC-L	AAA9A8	0.0
1295	left subependymal zone	SEZ-L	AAA8A9	0.06770312821572588
1296	left choroid plexus	chpl-L	A9AAA8	0.7167969090460247
1297	left choroid fissure	chfl-L	A9A8AA	0.0
1298	left interventricular foramen	IVF-L	A8AAA9	0.0
1299	left third ventricle	V3-L	A8A9AA	0.4333593955834658
1300	left cerebral aqueduct	AQ-L	A9A9A8	0.19671875934363925
1301	left fourth ventricle	V4-L	AAA9A7	0.2478281367712043
1302	left lateral recess	V4r-L	A9AAA7	0.23156251099862857
1303	left central canal, spinal cord/medulla	c-L	A7AAA9	1.5625000742147677e-05
1304	left grooves	grv-L	AAA8A8	0.0
1305	left grooves of the cerebral cortex	grv of CTX-L	A8AAA8	0.0
1306	left endorhinal groove	eg-L	AAAAA7	0.0
1307	left hippocampal fissure	hf-L	AAA7AA	0.0
1308	left rhinal fissure	rf-L	AAA7A9	0.0
1309	left rhinal incisure	ri-L	A9A8A8	0.0
1310	left grooves of the cerebellar cortex	grv of CBX-L	A8A8AA	0.0
1311	left precentral fissure	pce-L	A8A9A8	0.0
1312	left preculminate fissure	pcf-L	A8A9A9	0.0
1313	left primary fissure	pri-L	A9A7AA	0.0
1314	left posterior superior fissure	psf-L	A8A8A9	0.0
1315	left prepyramidal fissure	ppf-L	A7AAAA	0.0
1316	left secondary fissure	sec-L	AAAAAA	0.0
1317	left posterolateral fissure	plf-L	AAAAA9	0.0
1318	left nodular fissure	nf-L	AAA9AA	0.0
1319	left simple fissure	sif-L	A9AAAA	0.0
1320	left intercrural fissure	icf-L	AAA9A9	0.0
1321	left ansoparamedian fissure	apf-L	A9AAA9	0.0
1322	left intraparafloccular fissure	ipf-L	A9A9AA	0.0
1323	left paramedian sulcus	pms-L	A9A9A9	0.0
1324	left parafloccular sulcus	pfs-L	AAAAA8	0.0
1325	left Interpeduncular fossa	IPF-L	A9A8A9	0.0
1326	left retina	retina-L	7F2E7E	0.0
10000	right root	root-R	000000	0.0
10001	right Basic cell groups and regions	grey-R	BFDAE3	0.0
