index,name,n_PBS,n_Lecanemab,mean_PBS,mean_Lecanemab,median_PBS,median_Lecanemab,log2fc_Lec_over_PBS,t_stat,p_value,p_value_fdr
177,"left Anteromedial visual area, layer 6b",3,3,0.9174048473404327,0.5733780295877704,1.0320804532579868,0.34402681775266225,-0.6780719041690881,-1.3416407864998738,0.27389275644110117,0.5220055361519167
104,"left Supplemental somatosensory area, layer 5",3,3,301.19471302285535,260.9883930174625,315.30219372650197,277.91736986183844,-0.20671079910344023,-1.2082165905329467,0.2996427507708773,0.5508138800935245
70,"left Primary somatosensory area, lower limb, layer 6a",3,3,47.1603140792001,121.15983129290431,52.9115718937367,78.21710627769772,1.3612662428191793,1.3491556158146207,0.30482173763823656,0.5522132928228922
99,"left Primary somatosensory area, unassigned, layer 6b",2,3,37.67660731563774,58.60805582432537,37.67660731563774,62.7943455260629,0.6374299206016163,1.2499999999999998,0.31831094322025644,0.5569968394841821
57,"left Primary somatosensory area, barrel field, layer 6b",3,3,40.550962261260466,79.33883920681396,26.44627973560465,58.18181541833024,0.9682911402552687,1.1472190238934938,0.3152458335793357,0.5569968394841821
89,"left Primary somatosensory area, trunk, layer 4",3,3,4.244532015574112,3.3013026787798654,4.008724681375551,3.419206345879146,-0.36257007928759527,-1.146764358161991,0.32528615425876234,0.5569968394841821
83,"left Primary somatosensory area, upper limb, layer 5",3,3,623.4860156729965,466.771963084919,715.3238206842892,497.9462638685688,-0.41763929446634696,-1.190499053642066,0.32153475208502835,0.5569968394841821
117,"left Visceral area, layer 4",3,3,132.9280585292145,84.29584199413601,121.58054133769618,87.53798976314125,-0.6571122864707301,-1.2166606584807191,0.3318267357504004,0.5605181347135142
172,"left Anteromedial visual area, layer 1",3,3,64.30154905227046,33.25942192358817,44.34589589811756,37.69401151339993,-0.951090399498113,-1.0943290218881334,0.3489894704508951,0.5816491174181586
195,"left Posterolateral visual area, layer 4",3,3,6.458837623268292,4.166992015011801,6.875536824769473,4.375341615762392,-0.6322682153766607,-1.034792955221957,0.36563135196240926,0.601367355201331
194,"left Posterolateral visual area, layer 2/3",3,3,310.4303280708139,156.38219534394383,182.0568841317555,140.04375702442732,-0.9891932450388392,-1.1204157318173227,0.37325359783008305,0.6059311653085764
68,"left Primary somatosensory area, lower limb, layer 4",3,3,50.42304422579917,43.572087129902535,50.971120793470895,47.68266138744051,-0.210679000768159,-0.9408874118687276,0.4025746835463178,0.6451517364524324
118,"left Visceral area, layer 5",3,3,491.5288600992332,364.1559328974385,489.89587385305634,352.72502917420053,-0.4327197768383709,-0.8941333098712342,0.4363138879035439,0.6831025039804013
19,"left Primary motor area, Layer 1",3,3,498.9604752611481,399.1683802089185,568.6565416468322,329.4723138232343,-0.3219280948866393,-0.8619629674437742,0.43731734542178397,0.6831025039804013
7,"left Frontal pole, layer 1",3,3,17.6425176315369,60.42562288801388,15.216671457200578,22.494209980209547,1.776103988015266,0.9477520193673012,0.44265042257930004,0.6831025039804013
142,"left Primary auditory area, layer 6b",3,3,114.64173910309626,74.76635158897584,119.62616254236133,44.8598109533855,-0.6166713604417822,-0.8251369970070342,0.45761764004011773,0.6897445359160401
113,"left Gustatory areas, layer 6b",2,3,3.580437619831739,1.7359697550699342,3.580437619831739,1.9529659744536758,-1.0443941189303314,-1.1233916207736525,0.45799037184825064,0.6897445359160401
49,"left Primary somatosensory area, nose, layer 6a",3,3,186.5056083893322,240.53508825699387,134.03467121016072,218.19597638863377,0.3670283494354474,0.8242554124327136,0.4643768818374608,0.6910370265438404
184,"left Lateral visual area, layer 6b",3,3,1.3377606206288155,0.8918404137525439,0.955543300449154,0.955543300449154,-0.5849625001819357,-0.8029550685469656,0.4773547594633404,0.7019922933284417
127,"left Dorsal auditory area, layer 6a",3,3,84.061269586238,66.84390111676757,69.88226025843882,66.84390111676757,-0.33064531198405056,-0.7190233885442828,0.5201652276767362,0.7424899212867185
25,"left Secondary motor area, layer 1",3,3,382.1224135383609,333.26271099428374,340.60578767720864,374.4969108291697,-0.1973749797267799,-0.71091754962833,0.5177666372360126,0.7424899212867185
