index,name,n_PBS,n_Lecanemab,mean_PBS,mean_Lecanemab,median_PBS,median_Lecanemab,log2fc_Lec_over_PBS,t_stat,p_value,p_value_fdr
503,"left Entorhinal area, lateral part, layer 5",3,3,309.30061313788934,136.428669239069,318.17782106782875,126.14979689913915,-1.1808628479212904,-2.758813590432064,0.09996742928362028,0.7771824683796074
10053,"right Primary somatosensory area, barrel field, layer 2/3",3,3,552.2623643593789,258.9829081271292,457.72700740295664,279.6487768571378,-1.0924969250582077,-2.605508507208037,0.10073070981105554,0.7771824683796074
10557,right Claustrum,3,3,116.24474416649024,41.17001355896529,90.81620638007048,58.12237208324511,-1.4974996594481855,-2.227105745132009,0.10633257437314458,0.7883563521883923
69,"left Primary somatosensory area, lower limb, layer 5",3,3,564.7481746147502,359.71221313041406,564.7481746147502,287.7697705043313,-0.6507645591154464,-2.2916405432157876,0.10516165039301696,0.7883563521883923
11072,right Crus 1,3,3,65.92312558285018,86.99979095569749,62.17616284989955,90.62966110324341,0.4002272884530651,2.1009923696505193,0.10388774130680072,0.7883563521883923
869,left Interfascicular nucleus raphe,2,2,35.22935612486053,82.2018309580079,35.22935612486053,82.2018309580079,1.2223924213130473,2.8284271247461903,0.1055728090000841,0.7883563521883923
330,"left Retrosplenial area, dorsal part, layer 6a",3,3,149.16562524158863,201.24119855078231,148.2829884058396,201.24119855078231,0.43201057788005465,2.6491782048949304,0.10526665369153862,0.7883563521883923
10362,"right Temporal association areas, layer 2/3",3,3,437.4252005682372,212.49101646859663,465.18303605287366,215.3625166911452,-1.0416344887044724,-2.639949558204419,0.11659263971498904,0.7979733331190598
600,left Medial amygdalar nucleus,3,3,45.070188718791236,103.95751558494914,43.42529132029521,121.39342800900707,1.2057486651984441,2.2060132665510586,0.10858276245592367,0.7979733331190598
10081,"right Primary somatosensory area, upper limb, layer 2/3",3,3,511.5694671550186,271.1113820608487,474.1043264179666,286.0974383556695,-0.9160444769681217,-2.2752422249260245,0.11947594207955309,0.7979733331190598
10366,"right Temporal association areas, layer 6b",3,3,107.35681253801658,283.7287188504724,115.02515629073204,299.06540635590335,1.4020984435629917,2.6210932585716726,0.11679778478807655,0.7979733331190598
1229,left crossed tectospinal pathway,3,2,21.35869577128282,4.004755457115529,28.033288199808702,4.004755457115529,-2.4150374989861443,-2.6,0.12154140808066827,0.7979733331190598
